Distanza,Track3,Track4,Track5,Track6,Track7,Track8,Track9,Track10,Track11,Track12,Track13,Track14,Track15,Track16,Focus1,Focus2,Focus3,TrackPosition,AngleToTrackAxis,Speed,SpeedY,Damage,DistanceRaced,RPM,Accelerate,Brake,Steering,Gear
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.88793,1.66707,0.744589,-0.0153751,42.0,12624.7,942.478,0.0,0.0,0.0,0
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.88984,1.66703,0.527862,-0.0172604,42.0,12624.7,942.478,0.0,0.0,0.0,0
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.8911,1.66697,0.31597,-0.0150408,42.0,12624.7,942.478,0.0,0.0,0.0,-1
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.89175,1.66695,0.119094,-0.00958199,42.0,12624.7,942.478,0.0,0.0,0.0,-1
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.89181,1.66691,0.0575839,-0.0159119,42.0,12624.7,942.478,0.0,0.0,0.0,-1
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.89181,1.66686,0.0350712,-0.0218926,42.0,12624.7,942.478,0.4,0.0,0.0,-1
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.8917,1.66693,-0.17789,-0.0156985,42.0,12624.7,942.478,1.0,0.0,0.0,-1
956.476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.88995,1.66697,-1.02831,-0.0124343,42.0,12624.7,942.478,1.0,0.0,0.0,-1
956.477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.88533,1.66682,-1.98374,-0.0276465,42.0,12624.7,1948.33,0.8,0.0,0.0,-1
956.481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.87785,1.66639,-2.94585,-0.0522645,42.0,12624.7,2657.0,1.0,0.0,0.0,-1
956.487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.86742,1.66552,-3.91119,-0.0828684,42.0,12624.7,9789.73,1.0,0.0,0.0,-1
956.492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.85406,1.66409,-4.89133,-0.126912,42.0,12624.7,9694.41,1.0,0.0,0.0,-1
956.498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.83777,1.66197,-5.8419,-0.174749,42.0,12624.7,10321.1,1.0,0.0,0.0,-1
956.505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.81851,1.65904,-6.86997,-0.231555,42.0,12624.7,10248.7,1.0,0.0,0.0,-1
956.511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.79629,1.65522,-7.78908,-0.289463,42.0,12624.7,10125.4,0.8,0.0,0.0,-1
956.519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.77111,1.65045,-8.80769,-0.35047,42.0,12624.7,10027.1,0.20000000000000007,0.0,0.0,-1
956.523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.743,1.64472,-9.71982,-0.40807,42.0,12624.7,7616.28,0.4000000000000001,0.0,0.0,-1
956.528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.71189,1.63841,-10.7168,-0.424623,42.0,12624.7,4157.7,1.0,0.0,0.0,-1
956.533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.67794,1.63201,-11.6406,-0.437723,42.0,12624.7,9679.32,0.6000000000000001,0.0,0.0,-1
956.538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.64116,1.62523,-12.597,-0.464373,42.0,12624.7,9662.9,0.4000000000000001,0.0,0.0,-1
956.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.60147,1.61849,-13.546,-0.455637,42.0,12624.7,7711.79,1.0,0.0,0.0,-1
956.543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.55897,1.61237,-14.4643,-0.418527,42.0,12624.7,9540.86,0.8,0.0,0.0,-1
956.546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.51364,1.60734,-15.4058,-0.354614,42.0,12624.7,9545.63,0.20000000000000007,0.0,0.0,-1
956.549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.46548,1.6038,-16.3563,-0.263773,42.0,12624.7,7638.17,0.8,0.0,0.0,-1
956.554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.41448,1.602,-17.2647,-0.162584,42.0,12624.7,9522.58,0.8,0.0,0.0,-1
956.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.36066,1.60176,-18.2116,-0.0723107,42.0,12624.8,9471.74,0.20000000000000007,0.0,0.0,-1
956.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.30397,1.60261,-19.2012,-0.0071384,42.0,12624.8,7492.0,0.8,0.0,0.0,-1
956.582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.2443,1.60379,-20.1821,0.017617,42.0,12624.8,9983.58,0.8,0.0,0.0,-1
956.595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.18158,1.60482,-21.2409,0.0159697,42.0,12624.8,9999.08,0.20000000000000007,0.0,0.0,-1
956.608,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.11568,1.60521,-22.2367,-0.0113773,42.0,12624.8,7594.11,0.0,0.0,0.0,-1
956.621,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0472,1.60465,-22.6944,-0.0339029,42.0,12624.8,3421.01,0.6000000000000001,0.0,0.0,-1
956.635,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.97808,1.60405,-23.1644,-0.0426794,42.0,12624.8,4986.34,0.8,0.0,0.0,-1
956.646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.90651,1.60193,-24.0598,-0.111372,42.0,12624.8,9843.3,0.20000000000000007,0.0,0.0,-1
956.656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.83221,1.5991,-24.9522,-0.155824,42.0,12624.8,7713.17,0.0,0.0,0.0,-1
956.665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.75563,1.5972,-25.2788,-0.0835685,42.0,12624.9,3798.67,0.0,0.0,0.0,-1
956.676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.67982,1.59703,-24.7746,-0.0332683,42.0,12624.9,3732.47,0.0,0.0,-0.6000000238418579,-1
956.694,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.60568,1.58892,-24.1634,1.1851,42.0,12624.9,3638.9,0.0,0.0,-1.0,-1
956.732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.53377,1.5624,-23.3216,2.9182,42.0,12624.9,3498.09,0.0,0.0,0.0,-1
956.779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.46397,1.52539,-22.7286,3.39191,42.0,12625.0,3413.36,0.0,0.0,0.0,-1
956.803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.39537,1.50056,-22.3406,2.17985,42.0,12625.0,3313.69,0.4,0.0,0.0,-1
956.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.32775,1.48933,-22.5269,0.843867,42.0,12625.0,3546.32,1.0,0.0,0.0,-1
956.776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.25816,1.49035,-23.739,0.27091,42.0,12625.0,9084.56,1.0,0.0,0.0,-1
956.747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.18353,1.49238,-25.6594,0.121077,42.0,12624.9,9835.63,0.8,0.0,0.0,-1
956.714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.10329,1.49358,-27.3441,0.0445671,42.0,12624.9,9691.61,0.20000000000000007,0.0,0.0,-1
956.677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.01815,1.49321,-28.953,-0.0219991,42.0,12624.9,6401.71,0.0,0.0,-0.6000000238418579,-1
956.649,0.910339,0.670459,0.543708,0.469254,0.424068,0.397846,0.385716,0.385675,0.397718,0.423829,0.468857,0.543052,0.669304,0.907985,-1.0,-1.0,-1.0,-0.93014,1.48293,-28.778,1.68466,42.0,12624.8,4340.25,0.0,0.0,-0.5,-1
956.648,2.20299,1.57965,1.26113,1.07673,0.964956,0.898952,0.866029,0.860659,0.881989,0.933487,1.02443,1.17454,1.42701,1.8909,-1.0,-1.0,-1.0,-0.843726,1.448,-27.9668,3.77283,42.0,12624.8,4211.88,0.0,0.0,-0.20000000298023224,-1
956.636,3.6684,2.56013,2.01311,1.70129,1.51292,1.40041,1.34142,1.32585,1.35122,1.42162,1.54943,1.76129,2.11469,2.75005,-1.0,-1.0,-1.0,-0.758988,1.41691,-27.6297,2.41203,42.0,12624.8,4176.06,0.0,0.0,-0.800000011920929,-1
956.603,5.32127,3.61222,2.79846,2.34202,2.0676,1.90249,1.81281,1.78293,1.80808,1.89226,2.04998,2.31307,2.74947,3.52069,-1.0,-1.0,-1.0,-0.675839,1.38885,-27.0458,3.39526,42.0,12624.8,4076.7,0.0,0.0,-1.0,-1
956.586,7.78444,4.97416,3.7382,3.0689,2.67173,2.43098,2.29397,2.23589,2.24727,2.32993,2.49769,2.78259,3.25241,4.06156,-1.0,-1.0,-1.0,-0.594164,1.33802,-26.2577,5.07927,42.0,12624.8,3946.8,0.0,0.0,-1.0,-1
956.558,11.3778,6.6803,4.83212,3.87724,3.32176,2.98482,2.78682,2.69011,2.67854,2.75028,2.91704,3.20912,3.69084,4.50372,-1.0,-1.0,-1.0,-0.513948,1.28437,-25.8169,5.17608,42.0,12624.8,3884.23,0.0,0.0,-1.0,-1
956.509,16.9425,8.83947,6.10668,4.77542,4.02102,3.56602,3.29342,3.14841,3.10603,3.15949,3.31739,3.60728,4.08881,4.89018,-1.0,-1.0,-1.0,-0.435296,1.23169,-25.4223,5.10874,42.0,12624.7,3827.62,0.0,0.0,-1.0,-1
956.438,27.1198,11.6743,7.61811,5.78418,4.77893,4.17955,3.81682,3.61303,3.53177,3.55987,3.7018,3.98152,4.45334,5.23237,-1.0,-1.0,-1.0,-0.358427,1.17973,-25.0231,5.01302,42.0,12624.6,3772.91,0.0,0.0,-1.0,-1
956.346,55.8611,15.5778,9.44676,6.93005,5.60673,4.83101,4.36023,4.08619,3.95771,3.95352,4.07296,4.33569,4.79024,5.53927,-1.0,-1.0,-1.0,-0.283548,1.12841,-24.6757,4.92847,42.0,12624.5,3712.28,0.0,0.0,-1.0,-1
956.235,200.0,21.3841,11.7135,8.24906,6.51904,5.52771,4.92806,4.57107,4.38659,4.34327,4.43421,4.6741,5.10543,5.81925,-1.0,-1.0,-1.0,-0.210684,1.07781,-24.3049,4.8368,42.0,12624.4,3665.82,0.0,0.0,-1.0,-1
956.106,141.22,31.1884,14.6094,9.79031,7.53403,6.27797,5.52475,5.07047,4.82057,4.73114,4.78779,4.99957,5.40271,6.07741,-1.0,-1.0,-1.0,-0.139954,1.02786,-23.9403,4.74394,42.0,12624.3,3614.98,0.0,0.0,-1.0,-1
955.959,70.4726,53.0518,18.4646,11.6218,8.67425,7.09122,6.15497,5.58708,5.26149,5.11872,5.13541,5.31421,5.68487,6.31746,-1.0,-1.0,-1.0,-0.0715165,0.978534,-23.6448,4.67745,42.0,12624.2,3556.22,0.0,0.0,-1.0,-1
955.796,44.7021,182.574,23.9244,13.8423,9.96965,7.97965,6.82476,6.12446,5.7119,5.50822,5.47932,5.62061,5.95511,6.54334,-1.0,-1.0,-1.0,-0.00538999,0.929875,-23.289,4.58939,42.0,12624.0,3520.53,0.0,0.0,-1.0,-1
955.619,30.9698,200.0,32.3918,16.6009,11.4596,8.9577,7.54053,6.68591,6.17379,5.90108,5.82083,5.9202,6.21515,6.7571,-1.0,-1.0,-1.0,0.0582887,0.881836,-22.959,4.50905,42.0,12623.8,3469.31,0.0,0.0,-1.0,-1
955.427,22.8483,85.5458,47.9644,20.1524,13.1987,10.0442,8.3105,7.27573,6.64978,6.29925,6.16166,6.21475,6.46697,6.96098,-1.0,-1.0,-1.0,0.119482,0.834391,-22.7057,4.45595,42.0,12623.6,3416.95,0.0,0.0,-1.0,-1
955.221,17.6031,48.7671,92.8563,24.9345,15.2619,11.2625,9.14416,7.89853,7.14257,6.7046,6.50342,6.50589,6.71239,7.15701,-1.0,-1.0,-1.0,0.178162,0.787564,-22.3538,4.36947,42.0,12623.4,3388.51,0.0,0.0,-1.0,-1
955.004,13.9851,31.5234,200.0,31.8043,17.7594,12.6436,10.0533,8.55975,7.65508,7.119,6.84752,6.79487,6.95266,7.34647,-1.0,-1.0,-1.0,0.234279,0.74131,-22.0746,4.30383,42.0,12623.2,3333.94,0.0,0.0,-1.0,-1
954.776,11.3737,22.1694,142.995,42.7628,20.8689,14.2283,11.0525,9.26582,8.19066,7.54448,7.19544,7.08296,7.18902,7.53059,-1.0,-1.0,-1.0,0.287807,0.695601,-21.8389,4.25521,42.0,12623.0,3291.64,0.0,0.4,-1.0,-1
954.542,9.45699,16.6283,62.6534,63.4871,24.7418,16.0164,12.1285,10.004,8.73881,7.97275,7.54083,7.3656,7.41862,7.70833,-1.0,-1.0,-1.0,0.337765,0.651835,-20.1856,3.86643,42.0,12622.7,2958.64,0.0,1.0,-1.0,-1
954.331,8.13606,13.3562,38.7134,110.225,29.1323,17.8232,13.1635,10.6929,9.23945,8.35742,7.84676,7.61291,7.61734,7.86077,-1.0,-1.0,-1.0,0.379292,0.614193,-16.5316,3.21702,42.0,12622.5,2275.1,0.0,1.0,-1.0,-1
954.157,7.22046,11.3074,27.6618,200.0,33.9883,19.5763,14.1153,11.3057,9.67413,8.68466,8.10215,7.81541,7.77648,7.97918,-1.0,-1.0,-1.0,0.411468,0.582336,-12.7857,2.57042,42.0,12622.4,1782.24,0.0,1.0,-0.5,-1
954.024,6.61186,10.0359,22.1465,200.0,38.8466,21.114,14.91,11.8036,10.0204,8.94127,8.29964,7.96988,7.89607,8.06647,-1.0,-1.0,-1.0,0.434813,0.557743,-9.07905,1.80666,42.0,12622.2,1264.23,0.0,1.0,0.0,-1
953.935,6.25493,9.32491,19.4612,200.0,42.6985,22.2048,15.4543,12.1388,10.251,9.11098,8.42962,8.07126,7.97455,8.12405,-1.0,-1.0,-1.0,0.44967,0.542082,-5.31846,0.982891,42.0,12622.1,942.478,0.0,1.0,0.0,-1
953.892,6.11007,9.04703,18.498,193.084,44.4804,22.6801,15.6888,12.2832,10.3508,9.18487,8.4868,8.11654,8.01045,8.15159,-1.0,-1.0,-1.0,0.456337,0.535819,-1.51579,0.210318,42.0,12622.1,942.478,0.0,1.0,0.0,-1
953.886,6.09813,9.02497,18.4263,190.964,44.6184,22.7173,15.7075,12.2949,10.359,9.19114,8.49179,8.12062,8.01385,8.1544,-1.0,-1.0,-1.0,0.456963,0.535367,0.03127,0.0155004,42.0,12622.1,942.478,0.0,1.0,0.0,-1
953.886,6.10361,9.03796,18.4835,193.241,44.4858,22.686,15.6942,12.2877,10.3548,9.18854,8.49029,8.11996,8.0139,8.15518,-1.0,-1.0,-1.0,0.456963,0.535872,-0.0157032,-0.0129162,42.0,12622.1,942.478,0.0,0.7,0.0,0
953.886,6.11092,9.05532,18.5585,195.83,44.3105,22.6461,15.6765,12.2781,10.3491,9.18509,8.4883,8.11907,8.01397,8.15621,-1.0,-1.0,-1.0,0.456963,0.536543,-0.0171756,0.00495247,42.0,12622.1,942.478,0.0,0.0,0.0,0
953.886,6.11001,9.05315,18.5493,195.532,44.3329,22.6509,15.6787,12.2793,10.3498,9.18552,8.48854,8.11918,8.01396,8.15608,-1.0,-1.0,-1.0,0.456963,0.536459,-0.0450122,0.00389253,42.0,12622.1,942.478,0.0,0.0,0.0,1
953.886,6.1099,9.0529,18.5478,195.491,44.335,22.6515,15.6789,12.2794,10.3499,9.18557,8.48857,8.11919,8.01396,8.15607,-1.0,-1.0,-1.0,0.456963,0.536449,-0.0840889,-0.0144918,42.0,12622.1,942.478,0.0,0.0,0.0,1
953.885,6.11014,9.05353,18.551,195.59,44.3276,22.65,15.6783,12.2791,10.3497,9.18546,8.48852,8.11918,8.01399,8.15614,-1.0,-1.0,-1.0,0.456968,0.536477,-0.122999,-0.0245882,42.0,12622.1,942.478,0.2,0.0,0.0,1
953.881,6.11065,9.05492,18.5569,195.831,44.3115,22.6468,15.6767,12.2783,10.3493,9.18523,8.48843,8.11919,8.01409,8.15634,-1.0,-1.0,-1.0,0.456985,0.536541,-0.159458,-0.022346,42.0,12622.1,957.884,0.8,0.0,0.0,1
953.88,6.11264,9.05902,18.5728,196.263,44.2789,22.6381,15.6729,12.2761,10.3478,9.18423,8.48772,8.11869,8.01376,8.15617,-1.0,-1.0,-1.0,0.456923,0.53666,0.334707,-0.020501,42.0,12622.1,942.478,1.0,0.0,0.0,1
953.891,6.12454,9.07468,18.5922,195.657,44.2915,22.6304,15.6648,12.2684,10.3406,9.17738,8.48102,8.11198,8.00686,8.14886,-1.0,-1.0,-1.0,0.455672,0.536459,1.33108,-0.0201189,42.0,12622.1,942.478,1.0,0.0,0.0,1
953.918,6.15605,9.12126,18.6868,195.864,44.2037,22.5877,15.6348,12.2449,10.3207,9.15971,8.46467,8.09633,7.99139,8.1331,-1.0,-1.0,-1.0,0.45286,0.536448,2.33087,0.00229482,42.0,12622.1,942.478,1.0,0.0,0.6000000238418579,1
953.959,6.18425,9.14748,18.6448,189.475,44.4914,22.6204,15.6328,12.2332,10.3053,9.14224,8.4457,8.0758,7.96891,8.10794,-1.0,-1.0,-1.0,0.4488,0.534863,3.28258,0.282657,42.0,12622.2,942.478,0.6000000000000001,0.0,1.0,1
954.016,6.16378,9.05739,18.1052,151.147,46.0684,22.938,15.7532,12.2868,10.328,9.14763,8.43951,8.06046,7.94502,8.07473,-1.0,-1.0,-1.0,0.444531,0.528615,3.95594,0.650905,42.0,12622.2,942.478,5.551115123125783E-17,0.0,1.0,1
954.081,6.12059,8.91633,17.3858,118.243,48.5027,23.4147,15.9388,12.3748,10.3709,9.16517,8.44037,8.04844,7.92129,8.03855,-1.0,-1.0,-1.0,0.440227,0.520113,4.12537,0.70065,42.0,12622.3,942.478,0.0,0.0,1.0,1
954.146,6.07454,8.77196,16.6906,96.3585,51.4344,23.9485,16.144,12.4722,10.419,9.18596,8.44327,8.03763,7.89817,8.00246,-1.0,-1.0,-1.0,0.435919,0.511165,4.0852,0.700589,42.0,12622.3,942.478,0.0,0.0,1.0,1
954.212,6.03124,8.63697,16.0665,81.5686,54.7929,24.5069,16.3545,12.5714,10.468,9.20721,8.44656,8.02729,7.87565,7.96723,-1.0,-1.0,-1.0,0.431612,0.502308,4.03847,0.693678,42.0,12622.4,942.478,0.0,0.0,1.0,1
954.277,5.98757,8.50645,15.4964,70.8834,58.7117,25.0963,16.5735,12.6748,10.5197,9.23073,8.45192,8.01899,7.85531,7.93443,-1.0,-1.0,-1.0,0.427593,0.493548,3.99727,0.68605,42.0,12622.5,942.478,0.0,0.0,1.0,1
954.342,5.94259,8.37866,14.9704,62.7452,63.3711,25.7206,16.8025,12.7833,10.575,9.25711,8.45988,8.01325,7.83761,7.90453,-1.0,-1.0,-1.0,0.423952,0.484884,3.95025,0.679033,42.0,12622.5,942.478,0.0,0.0,1.0,1
954.404,5.89999,8.25847,14.4918,56.026,69.0033,26.3751,17.0374,12.8937,10.6311,9.28401,8.46829,8.008,7.82054,7.87548,-1.0,-1.0,-1.0,0.420328,0.476317,3.9085,0.671077,42.0,12622.6,942.478,0.0,0.0,1.0,1
954.466,5.8598,8.14552,14.055,50.4254,75.7379,27.0617,17.2782,13.0059,10.6879,9.31131,8.47704,8.00314,7.804,7.84716,-1.0,-1.0,-1.0,0.416703,0.467846,3.86188,0.664207,42.0,12622.7,942.478,0.0,0.0,1.0,1
954.528,5.82189,8.03929,13.655,45.743,83.8895,27.7841,17.5251,13.1199,10.7454,9.33898,8.4861,7.99865,7.78794,7.81954,-1.0,-1.0,-1.0,0.413079,0.459471,3.81959,0.656255,42.0,12622.7,942.478,0.0,0.0,1.0,1
954.589,5.78223,7.93392,13.2787,41.7852,93.9655,28.5522,17.7832,13.2395,10.8067,9.36967,8.49787,7.99678,7.77457,7.79481,-1.0,-1.0,-1.0,0.409854,0.451192,3.77288,0.649276,42.0,12622.8,942.478,0.0,0.0,1.0,1
954.651,5.74217,7.8311,12.9263,38.4262,106.736,29.3661,18.0514,13.3635,10.8707,9.40249,8.51153,7.99675,7.76312,7.7722,-1.0,-1.0,-1.0,0.406895,0.443013,3.7306,0.641253,42.0,12622.8,942.478,0.6000000000000001,0.0,1.0,1
954.714,5.70555,7.73654,12.6075,35.6154,123.044,30.2091,18.3209,13.4865,10.9337,9.4346,8.52479,7.99661,7.75187,7.75015,-1.0,-1.0,-1.0,0.40391,0.435064,4.0579,0.667615,42.0,12622.9,942.478,1.0,0.0,1.0,1
954.787,5.66937,7.63978,12.2814,32.9263,148.441,31.2095,18.6296,13.6247,11.0033,9.46922,8.53821,7.99508,7.73796,7.72425,-1.0,-1.0,-1.0,0.400233,0.426197,4.95436,0.80517,42.0,12623.0,942.478,0.8,0.0,1.0,1
954.873,5.62594,7.52668,11.9138,30.1699,200.0,32.5242,19.0217,13.7987,11.0912,9.51362,8.55652,7.99512,7.72306,7.69503,-1.0,-1.0,-1.0,0.396004,0.415551,5.57915,0.928319,42.0,12623.1,942.478,1.0,0.0,1.0,1
954.972,5.57427,7.39793,11.515,27.4924,200.0,34.2245,19.5081,14.013,11.2002,9.57001,8.5817,7.9987,7.70921,7.6647,-1.0,-1.0,-1.0,0.391537,0.403252,6.52453,1.08025,42.0,12623.2,942.478,1.0,0.0,1.0,1
955.087,5.51687,7.25738,11.0947,24.9513,200.0,36.4571,20.11,14.2733,11.3321,9.63876,8.6134,8.00506,7.69537,7.63202,8.18472,8.24204,8.30272,0.386526,0.38912,7.46403,1.23912,42.0,12623.3,942.478,0.8,0.0,1.0,1
955.217,5.45178,7.10347,10.6554,22.5829,200.0,39.4561,20.8592,14.5917,11.4934,9.72406,8.65472,8.01671,7.68375,7.59903,-1.0,-1.0,-1.0,0.381244,0.373053,8.30513,1.40426,42.0,12623.4,1091.71,0.20000000000000007,0.0,0.0,1
955.358,5.40485,6.98448,10.3114,20.8457,189.363,42.6782,21.5834,14.8869,11.6385,9.79824,8.68842,8.02341,7.66943,7.56553,-1.0,-1.0,-1.0,0.375488,0.358534,8.81257,0.8244,42.0,12623.5,1050.9,0.4000000000000001,0.0,0.4000000059604645,1
955.498,5.44786,7.02355,10.3229,20.5974,164.726,43.5298,21.7039,14.9056,11.6269,9.77402,8.65739,7.98756,7.62909,7.5201,-1.0,-1.0,-1.0,0.367272,0.35428,8.94686,0.524901,42.0,12623.7,1125.66,1.0,0.0,1.0,1
